id,condition,lon,lat,average_delay
1978,A,91.1056026587096,23.4976150683871,0.0
1981,B,91.0981810436781,23.5111353540229,0.0
1987,C,91.08357801,23.532123766,0.0
1989,A,91.0746609745614,23.5421601087719,0.0
1993,A,91.0663913769688,23.5498664037147,0.0
1997,A,91.0615780033707,23.5555824089887,0.0
2000,A,91.055518708,23.5604191136,0.0
2002,C,91.0551586172043,23.5559566709677,0.0
2004,B,91.0589041898522,23.5739730932019,0.0
2008,A,91.035477270625,23.582051760625,0.0
2013,A,91.0165517525849,23.587878085672,0.0
2015,C,91.0082061759036,23.5909394457831,0.0
2018,A,91.0002488353591,23.594105237569,0.0
2020,A,90.9976162052924,23.5961376844011,0.0
2026,B,90.9886068132183,23.6074609183908,0.0
2028,A,90.9862390168798,23.6096045263427,0.0
2029,A,90.9859215237851,23.6098404598465,0.0
2032,A,90.9775472001394,23.615993353138,0.0
2035,A,90.9732165132471,23.6228564975767,0.0
2040,A,90.9707964104067,23.6334519936602,0.0
2044,A,90.9710499655228,23.6421389039215,0.0
2047,A,90.9712944618075,23.64944876793,0.0
2050,B,90.9792871683257,23.657110863914,0.0
2053,C,90.98123461,23.6582625911764,0.0
2057,A,90.9852248134228,23.6606364852349,0.0
2060,A,90.9909234372093,23.6641292255813,0.0
2062,A,90.9924928071748,23.6651021529148,0.0
2065,A,90.9949959288135,23.6667115322033,0.0
2068,C,91.001111684689,23.6706588358851,0.0
2072,B,91.0052758616438,23.6732779054794,0.0
2073,B,91.0067770538461,23.674231551282,0.0
2075,C,91.01174384112,23.67742905968,0.0
2079,C,91.0178126856948,23.6814348885558,0.0
2083,C,91.02088825,23.6835366416666,0.0
2085,A,91.0256800398998,23.6845080677796,0.0
2090,C,91.0280666458064,23.6884738712903,0.0
2091,A,91.0322015766187,23.6915390710431,0.0
2094,C,91.0372988528735,23.6950746873563,0.0
2098,B,91.042925047577,23.6990813911894,0.0
2102,A,91.0453691457627,23.7008901830508,0.0
2104,A,91.0491655730061,23.7036148380368,0.0
2107,A,91.050450066467,23.7046022718562,0.0
2111,C,91.0544804755344,23.7077014655581,0.0
2114,A,91.0569570697368,23.7097447107142,0.0
2115,A,91.058573425,23.7111220035714,0.0
